"","track","length","distance","straight","square_displacement","mean_speed","sd_speed","max_speed","min_speed","sinuosity","emax","DC","SDDC","mean_angle","probe"
"1",1,337.002530232192,229.658995602947,0.681475582526678,12536.4151345292,0.0315545440292315,0.0351516896507866,0.191116908922345,0,0.313798873145511,4.24344665621299,0.107695609103913,0.115713385892739,0,8
"2",3,328.921096668165,195.47812648987,0.594300969046932,7302.06112204818,0.0307978554932739,0.0211363306089976,0.0834428330774642,0,0.420630921651845,2.32312396761756,0.143840053100236,0.198437511768561,0,8
"3",5,311.576577183155,276.162280127382,0.886338384688798,5154.10766675984,0.0291738368149022,0.0309050568975359,0.192604222473755,0,0.488551006549961,1.33240847438853,0.189055926200744,0.214613735244047,0,8
"4",7,121.127370285598,31.7161950902992,0.261841687931619,755.647685770333,0.0113415140716852,0.0127690106404204,0.0675700311492008,0,0.797542142651149,1.17652523557001,0.190015629846315,0.231228472504181,0,8
"5",9,92.0415545754986,5.28603251504985,0.0574309347493028,428.617662633102,0.0086181230875935,0.00797941941789939,0.0320512799999998,0,0.920862271894564,1.35195269437239,0.166193181818181,0.221305231321799,0,8
"6",11,222.76176093468,167.733262705573,0.75297152438455,2322.05024093894,0.0208578427841461,0.015606599208271,0.0716688408458791,0,0.615034549931204,1.33249137862034,0.192499663653054,0.221964653757691,0,8
"7",13,214.452493124055,166.192609087763,0.774962354910115,1948.11177124172,0.0200798214535632,0.0186310884216599,0.135140062298402,0,0.662018855550943,0.963407348507601,0.210552551971869,0.238551202543152,0,8
"8",15,296.859154823897,246.957140295503,0.831900031656435,6332.34616665955,0.0277958010134735,0.0328226199621309,0.186583846996378,0,0.429889608759369,2.04735771926983,0.153499358033955,0.170862120539312,0,8
"9",17,184.313551398719,127.961298421032,0.694258764208919,2593.09392143148,0.0172578231646741,0.0109103551796619,0.054476700718542,0,0.526477693699417,2.7843607253215,0.135593740307373,0.129152468270308,0,8
"10",19,70.3527899767828,56.7733036113405,0.806980130142334,390.01708652985,0.00658733988546655,0.00933373301723926,0.064986775010699,0,0.844354233084665,2.04503258665598,0.133721849334191,0.192517438909061,0,8
"11",21,216.486930007044,76.2362451071288,0.352151721605771,3217.41439947087,0.0202703117984124,0.0185615760737928,0.0967455615234265,0,0.506581839002786,2.28471919966762,0.138579989540818,0.156372871304733,0,8
"12",23,214.6811899031,165.006514124795,0.768611885369526,3446.49395485542,0.0201012350096536,0.0163439773443266,0.0622964906160724,0,0.491827778919416,2.597124893176,0.1321368310924,0.14625899213644,0,8
"13",25,235.303967106743,181.318484714018,0.770571303762869,3206.19960715008,0.0220322066579347,0.0149150193773238,0.0575338083598702,0,0.536352731811296,1.9004600184751,0.162907655915603,0.209502764786326,0,8
